HydroSHEDS_ID CHIRPSv2.0 CMORPHv0.x-RAW CPC-Unifiedv1.0 CRU-TSv4.03 ERA5-Land ERA5 GPCCv7.0 PERSIANN-CCS PERSIANN-CDR PERSIANN PREC-Land SM2RAIN-CCI TRMM-3B42RT TRMM-3B43 UDELv5.0
6050241280 1977.778 1255.79 1868.575 1946.869 1927.255 1984.408 2100.349 1819.187 1840.248 1435.962 1921.7 785.21 1949.908 1921.952 2006.828
6050241250 2068.711 1321.347 1929.67 2062.154 1822.473 1871.372 2208.399 1508.29 1780.854 1163.979 2046.045 133.334 2088.216 2057.747 2033.663
6050261280 2108.091 1229.829 1988.074 1909.963 2534.46 2653.478 2135.487 2110.995 1975.222 1660.406 1932.037 1464.319 1967.302 1902.445 1905.983
6050261380 2126.59 1488.578 1817.935 2005.92 2198.929 2243.676 2002.289 2149.231 1869.29 1630.891 1922.237 297.387 2024.684 1981.403 1820.94
6050263530 2139.633 1361.914 2062.839 1987.772 3052.246 3048.453 2205.225 2265.299 2022.804 1798.444 2025.429 942.426 2083.099 2013.729 1992.728
6050263540 2161.572 1405.682 2034.553 1917.254 2077.407 2176.901 2194.153 2021.512 2037.899 1698.066 2048.535 269.955 2005.997 1982.389 2075.538
6050262220 2223.305 1801.088 2040.723 2040.308 2631.187 2708.57 2220.541 2699.081 2208.753 2144.807 2243.334 432.314 2249.688 2230.99 2035.572
6050262110 2265.275 1502.33 2102.485 1985.545 2976.958 3065.939 2214.551 2588.023 2175.316 2109.081 2121.776 1148.419 2185.638 2142.353 1988.887
6050298170 2126.24 1911.651 1829.424 2112.3 2052.974 2058.71 2203.708 2662.163 1998.326 2058.517 2178.109 0 2098.009 2073.422 2008.749
6050298270 2099.168 1631.432 1719.799 2095.332 1997.421 2022.753 2076.948 2501.217 1974.447 1958.981 1889.025 0 1998.209 1953.736 1838.278
6050250260 2380.398 1725.989 2185.042 2077.012 2955.095 3014.538 2287.629 2703.149 2343.831 2333.679 2451.445 1325.925 2370.179 2321.333 2193.494
6050250180 2448.983 1901.203 2113.806 1961.096 2510.47 2561.798 2383.125 2242.455 2293.845 1971.575 2263.822 214.938 2419.728 2382.052 2281.039
6050266340 2243.448 1795.159 2249.323 2107.747 2907.338 3114.515 2137.71 2719.643 2399.453 2451.159 2392.513 1667.707 2153.567 2157.774 2299.044
6050266470 2429.992 2396.692 2028.923 2199.529 2673.935 2699.745 2259.528 3339.905 2472.107 2671.99 2411.768 158.189 2468.782 2472.566 2234.138
6050325720 2400.28 2398.829 1837.018 2289.803 2498.485 2504.434 2436.537 3337.143 2439.742 2626.153 2343.459 0 2409.364 2396.64 2229.02
6050325820 2301.72 2169.942 1898.776 2212.216 2302.765 2306.649 2369.609 3060.336 2222.806 2348.034 2283.07 0 2286.228 2268.242 2058.988
6050262360 2429.852 2066.081 1970.196 2114.589 2791.529 2836.465 2208.572 2692.265 2377.296 2339.705 2246.826 194.151 2313.868 2281.921 2415.199
6050262490 2176.095 1711.142 2217.511 2058.781 2773.693 2764.431 1900.507 2654.475 2412.788 2497.561 2345.485 1527.847 2111.359 2115.802 2162.789
6050272340 2359.322 1979.998 2135.705 2105.562 2826 2873.451 2239.957 3019.98 2402.946 2590.379 2266.295 364.264 2314.703 2299.03 2450.221
6050272470 2082.619 1728.152 2284.394 2001.713 2776.711 2885.851 2138.076 3022.105 2448.092 2612.963 2396.109 1549.016 2210.654 2214.044 2334.339
6050384210 2083.535 2108.108 1703.646 2028.597 1909.652 1906.176 1984.215 3194.001 2252.942 2589.022 1832.41 0 2081.718 2033.44 1910.49
6050384320 2073.388 2025.149 1692.26 2054.782 1841.567 1843.498 1985.635 2994.177 2096.077 2345.287 2084.065 75.202 2086.082 2059.881 1934.347
6050285930 2376.575 1866.397 2031.828 2191.991 2776.174 2715.737 2325.269 3306.743 2420.259 2679.174 2264.717 519.235 2244.924 2223.113 2175.167
6050285990 2461.106 2518.321 2238.321 2277.406 2801.606 2846.059 2426.5 3585.775 2570.158 2912.13 2363.72 78.306 2520.029 2496.051 2351.906
6050280410 2312.847 2252.554 2199.014 2381.77 2972.814 3017.298 2532.098 3595.622 2591.923 3006.809 2225.364 75.408 2426.709 2403.758 2550.582
6050280400 2531.591 2455.787 2165.409 2386.22 2949.624 2991.571 2557.258 3520.081 2673.619 3026.823 2116.369 307.504 2547.196 2501.209 2715.366
6050405310 1998.868 1825.593 1745.608 1913.232 1879 1844.348 1857.946 2701.459 1835.447 1990.223 1923.001 525.787 1891.723 1891.302 1919.703
6050405320 2340.094 2328.741 2024.687 2266.988 2354.134 2350.994 2335.765 3204.695 2355.878 2472.189 2306.934 0 2325.173 2308.142 2225.019
6050337190 2279.238 2746.433 2013.648 2229.396 2598.878 2581.215 2457.015 3526.158 2508.117 2789.355 2331.04 0 2458.725 2428.609 2370.478
6050337320 2216.871 2184.347 1808.206 2027.249 2257.914 2234.966 2120.719 3006.276 2074.481 2226.231 2100.556 0 2066.105 2052.788 2147.727
6050294270 2565.179 2683.502 2416.678 2454.165 2719.869 2738.056 2512.317 3817.477 2686.988 3012.642 2359.391 0 2625.046 2588.233 2576.967
6050294360 2192.202 2382.082 2009.878 2396.599 2280.478 2274.723 2207.259 3189.939 2275.431 2400.141 2228.52 0 2299.291 2257.776 2293.579
6050247260 2668.329 2606.04 2386.628 2498.999 2748.795 2784.936 2832.949 3427.264 2655.661 2936.699 2200.139 0 2666.915 2601.836 2791.833
6050247270 2573.816 2236.05 1954.678 2278.584 2819.96 2852.552 2214.975 2878.252 2486.969 2565.353 2193.257 0 2454.304 2393.425 2252.248
6050237360 2615.279 2323.899 2415.855 2506.847 2799.249 2827.367 2354.297 3144.53 2509.952 2758.093 2213.824 183.061 2501.539 2429.519 2451.117
6050237120 2011.268 1526.282 1812.56 2367.731 2194.104 2209.846 2069.721 1796.997 1880.713 1641.608 1745.093 509.652 1996.22 1951.205 1858.623
6050457830 2215.82 2006.767 2005.611 2180.426 2022.11 2033.498 2102.289 2770.336 1952.453 2077.187 2157.181 0 2095.232 2081.263 1992.701
6050457840 2280.361 2179.741 2083.68 2218.691 2096.932 2079.194 2134.57 2990.138 2082.526 2230.568 2170.67 0 2204.439 2186.807 2144.589
6050506430 1928.498 1736.119 1585.394 1979.894 1626.853 1623.665 1728.796 2466.747 1761.385 1928.71 1854.048 942.882 1880.102 1859.7 1659.004
6050506420 2030.397 1773.978 1647.895 2104.703 1690.751 1679.232 1695.161 2628.747 1800.146 1961.909 2002.543 270.103 1949.174 1952.581 1990.84
6050224360 2887.575 2738.345 2589.147 2906.109 2936.925 2952.405 2785.776 3500.258 2870.499 3031.094 2609.048 26.737 2860.518 2800.283 2797.861
6050224470 2472.952 2054.485 2296.892 2655.587 2574.801 2649.441 2124.319 2466.675 2198.398 2290.435 2208.276 36.99 2303.776 2234.66 2281.472
6050532340 1853.331 1652.719 1488.795 1978.419 1598.178 1599.716 1564.739 2449.409 1685.771 1816.864 1901.999 640.21 1788.818 1802.792 1671.327
6050483010 1972.04 1792.257 1711.882 2065.963 1632.159 1624.549 1734.096 2628.45 1795.228 1962.963 1896.139 1052.656 1878.371 1880.599 1960.178
6050532350 1793.888 1624.983 1567.328 1872.311 1484.327 1482.498 1780.082 2347.175 1675.032 1768.596 1859.204 1304.302 1810.787 1806.209 1641.879
6050483020 2171.185 1981.44 1968.985 2180.776 1820.874 1833.263 2008.667 2842.774 2022.126 2152.077 2125.595 0 2095.483 2080.972 2306.807
6050287830 3227.401 2647.534 2375.855 3020.262 2870.776 2888.506 3180.911 3067.453 3097.136 2688.144 2823.32 0 3255.173 3187.007 2826.513
6050287820 2685.124 2856.293 2545.732 2580.889 2671.125 2694.24 2850.307 3843.473 2778.096 2968.392 2681.661 0 2843.238 2792.608 2838.289
6050425550 2003.514 2059.622 1684.349 1843.68 1997.313 1958.693 1865.339 3022.42 1976.091 2204.318 2057.894 0 1921.348 1885.164 2004.205
6050425540 1936.669 2028.214 1717.489 1964.193 2098.691 2086.393 1841.473 3051.452 1960.756 2211.32 2009.615 0 1927.35 1888.066 1969.283
6050266740 2848.62 2706.662 2624.786 2916.491 2800.848 2817.16 3001.979 3174.644 3041.764 2452.997 2876.822 0 3107.226 3030.012 2903.891
6050266880 2369.517 2272.924 2203.112 2426.971 2280.537 2285.375 2246.371 2979.17 2372.776 2173.193 2343.457 0 2364.915 2322.73 2333.914
6050207670 3336.173 3175.236 2958.725 3246.559 3254.731 3260.505 3356.325 3645.741 3315.877 3419.594 3016.856 0 3370.961 3308.702 3257.793
6050207660 3431.476 2983.571 2941.412 3463.39 2890.412 2917.442 3272.077 3337.335 3293.075 3079.016 3277.594 0 3406.098 3325.591 3086.617
6050491730 1785.93 1662.073 1533.035 1711.98 1918.276 1906.701 1586.321 2781.275 1748.122 1954.921 1662.601 721.212 1705.022 1682.193 1688.13
6050491720 1967.35 1868.056 1453.677 2033.864 2441.616 2413.047 2091.15 2610.807 1771.201 1971.556 2004.126 177.432 2045.911 2033.945 2073.833
6050532210 1334.864 1341.64 1276.376 1281.504 1530.58 1521.048 1323.37 2230.962 1392.922 1602.756 1289.776 436.041 1397.062 1389.703 1227.61
6050532200 1351.234 1548.027 1168.059 1370.072 1828.106 1812.847 1568.981 2461.419 1388.235 1899.874 1582.914 750.624 1650.145 1661.866 1526.74
6050315920 1665.321 1611.75 1023.054 1489.01 2303.58 2284.58 1620.78 2414.782 1805.342 1498.429 1554.841 47.395 1770.431 1755.296 1582.641
6050315910 2015.99 1555.536 1393.393 1903.717 2525.553 2523.331 1963.637 2007.672 2086.114 1477.485 1891.952 3.575 2110.894 2081.381 1871.459
6050007010 2917.189 1726.5 2393.738 2448.619 1679.932 2542.022 2377.539 2891.688 3534.121 2654.819 2554.983 976.437 2760.787 2735.066 2659.419
6050007050 3055.031 2144.542 2441.471 2507.49 2269.541 2349.038 2450.696 3425.215 3291.886 2789.473 2653.277 1284.826 3072.484 3018.729 2760.609
6050007060 3185.166 2007.574 2418.797 2470.287 2326.441 2350.838 2379.408 3361.322 3658.675 2880.718 2616.007 1958.724 3034.485 2985.468 2690.408
6050007090 3183.335 2137.183 2372.998 2643.706 2345.926 2400.481 2779.107 3278.204 3658.281 2904.153 3061.938 1316.79 3206.889 3145.825 3256.161
6050007100 2936.169 1696.452 2261.018 2740.669 2555.72 2756.073 2917.581 2623.373 3576.036 2400.844 3216.817 1506.974 2838.141 2776.936 3859.622
6050007240 2917.05 1895.254 2532.148 2987.952 2668.889 2736.824 2738.446 2535.774 3222.994 2267.463 2873.786 1493.215 2867.235 2818.562 3031.939
6050007250 2796.179 1941.038 2609.252 2939.366 2328.596 2566.277 2719.933 2836.743 3076.275 2465.669 2657.452 1421.417 2713.257 2699.468 2873.865
6050007650 2523.059 1913.033 2164.179 2304.001 2228.822 2268.885 2340.703 2644.817 2326.867 2106.458 2240.343 366.201 2497.405 2458.536 2316.793
6050007660 2868.905 2375.205 2557.01 2592.625 2185.668 2367.358 2659.843 3302.685 2875.979 2650.484 2502.64 1220.187 2881.044 2857.062 2815.589
6050007950 2254.15 1895.624 1908.707 2412.144 2224.621 2301.586 2137.733 2722.973 2222.52 2171.079 2178.853 1022.842 2328.564 2298.008 2163.225
6050344540 1947.439 1795.257 1680.985 2098.431 1903.017 1971.307 1808.323 2527.027 1930.108 2027.89 1803.858 773.027 1949.454 1921.513 1735.333
6050344660 1903.719 1581.247 1658.117 2088.954 1779.011 1801.109 1666.847 2370.339 1858.021 1986.29 1813.39 44.414 1786.861 1726.633 1925.007
6050345180 1775.049 1699.708 1576.971 1877.527 1730.208 1753.509 1660.049 2471.346 1884.536 2147.915 1620.168 950.211 1747.561 1712.417 1757.991
6050345000 1537.091 1486.371 1421.438 1656.903 1472.178 1505.559 1598.763 2206.534 1686.236 1815.112 1530.026 1150.161 1589.373 1580.485 1591.409
6050411440 1921.256 2010.541 1689.434 1928.802 1806.266 1824.535 2005.402 2888.131 2025.941 2470.441 1736.583 765.482 1955.175 1899.9 1781.329
6050411450 1841.54 1970.229 1684.562 1843.565 1877.204 1877.064 1935.089 2866.245 2000.081 2495.923 1592.457 1306.178 1926.955 1882.743 1721.174
6050408150 1762.474 1882.579 1639.695 1740.933 1620.104 1625.944 1856.229 2628.741 1841.959 2269.912 1358.414 1488.034 1793.959 1772.368 1671.578
6050408040 1575.444 1684.529 1491.83 1591.091 1482.939 1509.594 1552.267 2356.611 1700.959 2032.521 1404.744 1330.612 1589.66 1566.636 1564.676
6050443080 1886.435 2042.101 1697.176 1853.466 1885.754 1898.345 1978.427 2979.227 2004.275 2476.191 1570.301 1496.346 1945.383 1909.622 1798.303
6050442950 1928.359 2135.717 1684.778 1838.669 1933.605 1929.521 2118.913 2997.333 2000.158 2521.904 1508.562 1363.728 1968.744 1927.525 1725.739
6050449500 1865.274 2037.215 1616.792 1911.847 2047.029 2038.726 1822.043 2971.605 1991.997 2458.655 1702.646 966.124 1892.331 1867.425 1755.62
6050449170 1928.544 2079.778 1628.954 1944.407 1906.715 1969.876 1942.56 2959.368 2027.31 2480.689 1748.66 317.441 1959.088 1922.267 1775.53
6050458930 1888.055 1982.886 1576.904 1922.451 1854.129 1828.383 1570.683 2902.276 1979.436 2369.884 1773.69 539.272 1866.386 1823.22 1787.319
6050459050 1886.577 1972.526 1763.733 1784.444 1836.822 1831.724 2000.226 2873.799 1938.5 2359.929 1525.844 1453.403 1893.127 1851.179 1822.822
6050451380 1619.218 1630.182 1506.877 1670.844 1525.872 1534.532 1546.949 2208.09 1587.487 1764.533 1407.648 1271.215 1557.379 1518.409 1554.473
6050451390 1605.343 1681.568 1417.974 1531.782 1418.958 1423.554 1533.231 2275.031 1616.708 1837.006 1334.054 1366.81 1613.922 1574.947 1433.82
6050476790 1769.82 1755.589 1577.507 1927.338 1717.016 1708.827 1643.92 2605.475 1820.665 2068.016 1819.076 1284.975 1856.195 1828.412 1694.121
6050476800 1661.439 1677.573 1499.141 1817.442 1625.682 1629.529 1457.017 2408.87 1658.922 1913.217 1586.44 1261.052 1691.43 1657.542 1592.284
6050527670 1608.217 1541.76 1476.944 1801.373 1489.072 1476.777 1628.657 2284.339 1631.82 1750.569 1647.744 1382.598 1666.934 1658.332 1620.744
6050527680 1552.028 1462.023 1418.829 1874.072 1588.466 1595.575 1477.361 2263.235 1642.692 1821.361 1685.933 1290.154 1576.705 1564.695 1533.753
6050550960 1615.704 1548.989 1337.621 1829.013 1526.617 1527.417 1486.81 2165.444 1591.04 1730.643 1729.424 1350.295 1605.915 1598.088 1601.8
6050551090 1577.541 1439.982 1413.964 1855.841 1461.67 1483.295 1547.502 2172.52 1542.883 1653.716 1588.159 1405.502 1553.652 1548.574 1548.689
6050546240 1443.985 1185.529 1281.515 1582.769 1503.533 1510.159 1455.09 1783.129 1371.364 1264.323 1469.853 1347.312 1399.701 1366.884 1518.395
6050546360 1325.194 1157.656 1213.054 1468.326 1216.184 1223.49 1333.553 1575.831 1273.282 1127.118 1347.35 1146.103 1345.861 1308.498 1353.632
6050565980 1572.334 1464.394 1376.624 1803.529 1441.466 1465.197 1513.107 2014.863 1507.292 1541.029 1660.029 1189.364 1576.671 1560.417 1593.726
6050565970 1558.505 1456.528 1421.342 1822.06 1443.257 1452.536 1523.387 1948.009 1463.09 1442.356 1619.317 1286.904 1552.454 1538.079 1595.112
6050594780 1564.207 1293.531 1497.796 1797.381 1399.941 1409.148 1590.997 1834.161 1477.926 1321.004 1521.258 1314.373 1569.248 1534.034 1621.621
6050594790 1430.816 1172.203 1401.218 1645.685 1288.795 1307.546 1469.306 1633.275 1347.023 1141.147 1414.037 1336.727 1439.527 1405.667 1471.699
6050622980 1528.266 1465.576 1374.204 1761.091 1481.861 1476.497 1448.453 2067.167 1448.855 1438.849 1578.909 1310.683 1519.318 1512.661 1608.508
6050622990 1495.939 1407.355 1426.054 1752.273 1401.519 1403.048 1459.323 1910.739 1437.124 1360.163 1606.003 1234.315 1507.804 1491.188 1627.747
6050624770 1570.518 1614.395 1527.341 1672.172 1546.005 1589.994 1677.374 2305.455 1604.119 1662.024 1684.883 1330.599 1619.372 1611.658 1734.517
6050624870 1527.687 1494.27 1449.941 1651.491 1426.544 1426.648 1560.086 2168.503 1554.884 1517.389 1649.157 1322.846 1557.196 1539.618 1646.388
6050007960 2510.619 2151.265 2111.825 2606.317 1929.839 1985.326 2268.62 3034.08 2610.589 2404.461 2262.653 328.785 2504.368 2490.05 2385.519
6050008320 2492.481 1751.475 2467.265 2791.681 2161.143 2288.398 2417.623 2312.061 2921.237 2149.249 2462.612 716.656 2451.274 2425.555 2717.314
6050008620 1865.123 1658.69 1643.266 2149.601 1709.073 1739.695 1764.577 2305.681 2113.008 1821.306 1863.115 65.247 1910.131 1898.587 1948.265
6050008630 1976.127 1431.098 1929.036 2238.688 1869.137 1979.611 2022.163 2167.083 2413.006 1924.467 2065.543 802.821 2044.965 2024.808 2069.101
6050009220 1504.494 1370.278 1383.054 1691.02 1517.146 1549.759 1526.555 1972.773 1594.153 1468.572 1437.028 201.544 1609.296 1594.156 1555.805
6050009230 1904.498 1550.066 1783.222 2011.431 0 1829.586 1663.595 3043.1 2395.734 2475.966 1697.181 1570.454 1882.369 1860.824 1580.05
6050009250 1332.567 1272.855 1283.998 1412.418 1324.705 1351.956 1405.172 1900.452 1413.891 1467.589 1365.493 546.942 1409.288 1387.313 1376.591
6050009260 2046.299 1550.066 1783.222 2011.431 1642.536 1941.758 1663.595 2947.521 2440.963 2429.306 1697.181 744.724 1937.943 1899.167 1580.05
6050009430 1369.929 1273.15 1293.754 1373.188 1351.52 1377.481 1369.489 1919.217 1371.021 1532.089 1310.127 303.441 1382.744 1362.968 1321.218
6050009440 1627.207 1510.28 1523.801 1823.662 1537.129 1642.492 1483.731 2229.916 1839.722 1925.247 1508.518 614.576 1652.939 1637.896 1597.994
6050009760 1374.086 1504.539 1220.134 1488.603 1327.212 1361.498 1251.319 2363.847 1619.685 1902.893 1305.824 936.473 1473.002 1463.533 1328.876
6050334790 1199.928 1103.884 1098.155 1087.569 1183.624 1208.262 1368.177 1674.351 1199.428 1325.298 1234.714 377.941 1349.458 1331.928 1282.337
6050334800 919.362 890.875 901.992 889.778 893.514 929.702 961.457 1456.448 1012.212 1117.567 952.515 780.276 977.589 976.153 996.233
6050372330 893.144 774.254 881.102 962.926 917.3 926.556 977.212 1105.941 852.337 858.966 957.182 704.777 984.981 975.339 961.076
6050372340 683.904 597.73 674.731 703.091 685.342 700.81 713.564 863.483 694.519 664.077 733.839 539.823 747.388 742.185 731.026
6050389870 920.807 846.079 873.328 1050.983 839.242 864.416 937.236 1154.585 933.746 885.059 965.623 772.539 971.205 963.421 961.906
6050389860 940.673 879.492 969.604 1096.311 1000.595 1013.934 1095.845 1246.019 997.351 1033.105 1070.2 943.855 1043.749 1032.863 1098.782
6050401900 1175.662 1153.656 1133.585 1268.596 1111.009 1131.642 1215.475 1604.829 1223.686 1316.033 1169.956 1105.675 1199.848 1178.063 1144.013
6050401890 1272.836 1283.93 1247.126 1353.578 1270.952 1296.699 1300.494 1861.538 1360.491 1537.45 1202.34 1200.66 1279.791 1264.397 1284.457
6050009770 1138.948 854.304 1072.269 1274.229 999.778 1010.308 1013.033 1458.016 1287.522 1265.355 1113.265 712.47 1023.296 1008.795 1047.783
6050010100 827.468 673.654 854.64 922.389 807.451 840.82 843.876 1158.519 1010.531 895.144 845.938 697.217 861.186 857.187 842.038
6050010110 819.387 519.372 997.129 895.002 834.525 870.992 911.452 891.683 984.119 712.866 883.253 626.399 909.754 907.226 894.296
6050010510 720.689 506.39 790.795 746.857 685.776 699.681 792.451 796.734 773.756 579.858 758.378 621.321 810.878 812.066 743.793
6050010520 723.644 609.764 734.956 774.244 562.787 600.127 808.239 1047.573 1006.674 741.423 801.603 585.583 891.058 888.885 779.498
6050010670 723.108 578.612 750.586 749.083 483.312 496.37 807.589 944.93 909.056 635.127 814.735 673.287 870.863 872.562 817.412
6050010680 822.913 352.593 877.665 922.268 638.803 668.949 831.238 653.624 858.661 438.397 858.465 540.527 769.521 844.396 900.562
6050011240 628.603 286.756 745.875 834.112 440.982 418.235 744.575 548.875 739.514 347.526 833.008 684.964 677.314 751.054 798.881
6050011250 1104.363 229.709 1068.993 1249.091 801.287 844.579 1201.544 417.231 796.839 263.018 1291.204 765.275 770.559 1076.286 1254.73
6050011780 614.664 255.025 639.069 650.905 464.855 461.734 665.919 438.092 606.93 290.182 669.645 434.207 518.298 691.794 663.466
6050450420 614.066 449.436 686.713 684.893 437.714 448.207 733.586 599.057 684.692 410.201 706.201 501.576 724.954 747.816 685.067
6050450410 462.557 343.085 541.344 485.312 409.649 433.794 580.261 487.996 511.833 344.574 526.344 424.544 522.448 556.11 528.804
6050441200 632.033 390.523 626.517 572.372 624.71 630.732 696.353 598.088 569.756 439.226 637.975 480.285 680.27 689.235 629.631
6050441330 439.145 352.15 486.517 444.016 433.036 453.038 484.126 510.967 490.367 367.015 512.316 466.171 498.857 506.911 481.706
6050466270 490.639 317.004 636.04 634.84 462.106 481.269 558.093 473.749 495.328 316.308 559.885 491.971 484.555 527.33 613.743
6050466150 487.743 368.324 505.818 490.352 477.653 487.171 469.235 604.917 537.165 426.514 546.086 497.872 505.866 505.306 475.433
6050481680 533.338 405.844 599.875 519.334 482.168 493.465 583.163 592.451 587.406 394.811 625.533 570.241 557.121 572.883 594.47
6050481670 641.822 555.815 640.095 639.242 534.999 555.987 662.927 747.259 680.877 527.865 708.174 620.089 696.493 692.239 627.811
6050510750 1036.316 927.904 995.558 1142.723 915.007 933.306 1124.447 1214.283 1013.306 855.399 1060.757 1011.084 1077.329 1058.005 1035.913
6050510890 747.489 643.859 700.477 650.052 616.346 630.808 758.627 902.17 843.082 629.778 772.236 660.47 821.273 812.38 673.503
6050562020 860.06 823.716 873.001 897.608 765.271 767.217 879.771 1080.151 955.095 780.467 852.749 820.638 937.276 923.655 869.722
6050562010 1019.486 931.69 971.245 1093.415 925.101 916.687 952.705 1217.977 1028.393 860.311 993.312 905.662 1054.082 1031.871 968.215
6050595200 1033.016 965.091 977.145 1149.641 990.549 994.159 1095.471 1298.604 1129.17 941.549 1011.031 1070.661 1142.354 1119.624 1029.791
6050595210 800.622 700.746 808.425 833.329 723.665 727.923 874.801 932.953 920.851 671.531 895.28 785.81 889.013 874.583 830.162
6050639920 986.537 916.914 934.214 1126.506 928.271 939.922 1150.045 1173.57 1102.437 847.956 1011.854 969.949 1150.51 1120.909 1271.486
6050639910 1272.944 1103.734 1188.86 1402.083 1168.678 1178.15 1279.053 1449.758 1286.307 1025.869 1133.648 1260.507 1332.372 1291.247 1335.273
6050649360 1024.868 892.208 917.045 1210.463 914.844 945.688 1079.257 1124.394 1113.678 816.726 1015.557 977.32 1110.916 1083.177 1052.311
6050649500 1033.264 940.832 927.917 1257.794 986.327 980.404 1083.421 1188.519 1152.276 855.354 1031.656 1165.45 1137.895 1102.163 983.897
6050652910 1186.86 980.619 1113.458 1380.142 1050.386 1025.974 1268.309 1214.456 1263.834 878.063 1285.133 1176.33 1253.944 1219.739 1171.938
6050653020 1140.329 1010.912 930.754 1334.575 1059.49 1049.973 1162.422 1264.008 1244.673 908.248 1027.445 1195.969 1187.174 1147.293 1108.8
6050670380 1359.014 1130.071 1150.894 1465.138 1235.331 1247.965 1423.884 1337.391 1364.628 965.406 1308.77 1246.089 1450.459 1400.484 1360.678
6050670510 1321.834 1065.481 1041.001 1390.289 1242.893 1219.93 1368.651 1361.829 1339.812 953.133 1228.744 1092.22 1419.718 1366.757 1305.367
6050684130 1308.476 1075.608 1177.738 1455.861 1153.28 1178.853 1434.676 1264.616 1380.427 920.34 1491.565 1164.978 1378.808 1338.412 1341.088
6050684180 1424.655 1141.574 1181.288 1475.931 1281.935 1282.854 1477.788 1368.207 1416.788 955.267 1559.068 1262.103 1463.779 1420.114 1385.394
6050011790 1020.345 205.459 917.999 762.566 763.952 773.789 857.378 389.121 667.925 236.934 907.578 671.584 605.44 894.855 780.5
6050011890 591.111 253.65 543.502 468.336 491.697 505.557 425.659 404.937 518.219 270.242 515.851 346.75 445.179 568.314 524.903
6050011900 964.991 222.068 981.45 961.917 814.11 798.637 912.035 346.6 576.956 236.854 1079.612 626.206 587.332 882.002 1052.292
6050012020 565.688 282.239 673.275 655.031 550.638 560.65 568.841 430.999 515.955 301.131 679.39 472.709 465.558 564.216 667.837
6050012030 1176.102 252.985 1089.042 1195.519 791.772 838.86 1117.415 382.055 638.056 262.545 1172.161 756.4 691.676 1004.36 1273.934
6050012280 652.986 342.161 727.143 661.394 628.104 638.883 678.676 482.869 614.072 334.611 688.818 513.421 556.983 653.071 748.292
6050012290 1386.231 238.398 950.043 941.412 1050.968 1148.82 936.596 386.238 715.992 282.376 1034.112 683.833 748.353 1064.551 1126.667
6050012370 805.478 302.05 808.444 703.497 731.796 816.353 759.335 428.658 704.359 300.923 780.363 624.78 662.312 865.005 770.456
6050012380 1446.726 296.99 1241.445 1103.823 1077.297 1197.801 1434.502 447.631 846.321 321.876 1487.7 773.467 885.789 1274.466 1841.317
6050012580 720.566 429.74 752.348 714.511 667.607 680.202 766.839 604.303 771.09 427.847 780.142 583.131 726.742 806.628 784.807
6050012590 957.289 491.279 910.581 987.923 816.013 857.55 957.364 654.542 895.106 486.633 970.943 655.317 875.995 987.493 928.463
6050012790 928.82 680.772 911.812 968.047 851.581 859.43 977.707 886.792 1021.483 661.824 994.807 737.054 970.854 996.899 939.299
6050012800 1080.194 630.23 1137.951 1197.701 955.98 984.21 1195.482 812.009 1063.705 621.278 1192.624 749.749 1050.76 1140.917 1099.031
6050013420 1211.099 945.067 1127.01 1260.533 1137.846 1148.564 1269.064 1110.482 1333.466 841.368 1419.253 953.083 1286.542 1277.302 1204.477
6050013430 1258.726 773.487 1258.389 1225.888 1310.948 1352.991 1406.236 971.459 1323.014 713.234 1525.016 826.94 1262.831 1303.599 1285.444
6050013750 1437.292 1150.785 1333.019 1484.324 1529.526 1507.908 1480.009 1295.294 1723.284 1018.43 1416.04 1059.5 1547.088 1509.673 1315.167
6050013760 1495.205 862.781 1330.365 1272.73 1483.32 1667.117 1590.843 1026.215 1447.342 758.864 1281.271 411.139 1366.712 1384.643 1396.415
6050014330 1695.596 1462.405 1576.337 1741.658 1739.231 1799.044 1757.294 1525.951 1825.405 1571.341 1463.894 941.855 1796.381 1765.472 1763.949
6050015560 1785.612 1938.666 1646.881 1740.095 1714.901 1707.519 1680.394 1862.394 1934.48 2163.656 1343.48 1234.163 1974.641 1942.491 1634.103
6050015570 1586.794 1758.286 1495.871 1493.109 1405.54 1434.067 1560.785 1567.781 1747.425 1927.139 1319.545 949.748 1724.912 1702.402 1594.136
6050015940 1384.008 1604.469 1340.272 1331.755 1161.914 1258.185 1353.059 1364.717 1573.065 1728.693 1288.26 894.588 1516.333 1498.342 1379.629
6050015950 1262.487 1471.058 1207.361 1234.819 1105.098 1177.771 1219.541 1291.067 1371.788 1558.306 1146.436 648.042 1338.135 1326.713 1209.592
6050016720 1422.957 1755.524 1375.057 1376.744 1295.917 1296.154 1301.979 1530.225 1504.048 1910.756 1372.438 1017.676 1497.402 1485.643 1324.221
6050016730 1170.091 1661.62 1259.636 1283.733 1223.219 1226.45 1262.997 1464.205 1368.021 1784.803 1209.6 945.907 1384.219 1378.565 1215.393
6050016760 1401.798 1896.449 1358.819 1365.612 1345.806 1350.863 1237.637 1738.482 1479.725 2102.434 1343.036 1090.777 1443.934 1450.462 1312.823
6050852400 1365.575 1972.036 1360.96 1370.969 1411.07 1414.911 1295.097 1984.25 1549.777 2273.626 1385.594 1270.854 1542.104 1549.346 1399.322
