HydroSHEDS_ID AVHRR-NTSG BESS CSIRO-PMLv2.0 ERA5-Land FLDAS FluxCom-RS FluxCom-RSM GLDASv2.1 GLEAMv3.3a GLEAMv3.3b MOD16A3 SSEBOpv4.0
7050025100 304.932 255.195 236.855 157.027 511.389 312 366.953 403.014 446.323 538.552 410.428 232.129
7050025560 314.274 206.613 220.784 144.746 463.632 290.254 339.371 293.239 388.064 488.404 396.869 216.193
7050025570 289.384 216.331 232.834 138.554 404.814 295.864 328.232 279.762 382.021 474.319 390.066 194.853
7050025860 287.263 197.436 231.86 128 347.143 292.466 320.873 247.688 329.175 442.847 362.624 183.724
7050025870 206.37 209.117 233.203 115.352 313.572 263.298 308.463 263.699 344.756 437.758 370.435 162.63
7050026040 286.998 180.364 232.309 124.276 333.284 291.368 309.982 248.797 306.546 418.554 363.66 176.04
7050026050 283.334 174.363 197.124 121.443 331.667 238.59 298.805 229.567 311.74 401.734 350.943 175.406
7050026200 281.07 175.47 174.14 119.066 325.41 270.166 293.443 242.797 283.683 378.238 344.934 161.427
7050026210 235.922 159.267 130.847 105.291 272.433 232.527 235.176 221.652 251.588 327.745 316.212 139.354
7050026740 203.555 88.139 118.648 89.334 227.778 160.282 170.935 181.143 204.528 277.022 297.652 115.604
7050026750 185.417 48.757 137.144 78.5 235.029 91.094 112.214 181.923 198.161 272.149 300.236 101.19
7050027430 172.691 60.153 101.517 74.516 229.234 119.366 137.447 194.641 197.334 279.709 306.426 127.048
7050028070 215.105 102.461 149.22 90.003 230.807 168.773 182.341 197.273 207.637 284.091 299.827 131.654
7050028080 213.686 140.1 112.069 88.303 263.45 217.858 201.662 201.087 223.845 315.173 309.799 132.336
7050028410 254.793 164.939 168.698 107.008 274.157 244.222 265.866 217.784 245.924 327.507 319.265 154.664
7050028420 242.042 170.07 176.491 104.971 267.379 247.101 272.078 234.173 265.731 351.671 321.275 165.733
7050028670 261.832 184.524 233.085 115.064 307.28 261.079 298.868 242.316 287.425 379.767 344.352 189.798
7050112210 264.299 187.599 210.434 113.014 336.411 272.723 302.782 265.637 306.173 401.356 359.76 200.559
7050112130 275.08 186.284 201.768 112.548 309.584 276.925 296.526 225.476 271.993 372.222 346.818 167.701
7050121880 281.293 198.008 237.829 116.616 352.309 292.804 310.207 260.49 303.281 420.317 370.442 188.924
7050121890 257.472 169.606 225.174 112.22 365.175 271.531 309.604 278.012 333.51 432.325 381.695 217.7
7050143720 276.32 190.004 217.953 117.404 330.23 295.569 311.795 250.375 310.476 426.519 369.171 185.23
7050143810 291.67 197.538 209.976 111.947 325.179 291.849 312.45 252.44 307.374 432.615 372.399 179.614
7050156430 284.741 189.824 225.126 129.869 393.577 286.817 328.618 285.246 351.913 464.557 401.711 219.67
7050156440 273.589 193.691 230.544 124.724 344.873 266.294 318.279 247.511 345.529 451.552 390.368 209.625
7050028680 252.292 172.315 183.764 105.935 327.443 263.246 290.171 237.093 296.481 387.866 358.693 177.142
7050029000 261.731 150.397 180.021 96.619 308.385 258.459 273.928 208.948 259.888 350.221 353.35 169.34
7050029010 186.238 88.611 172.856 58.537 244.856 189.083 210.606 168.909 207.996 300.125 331.018 123.454
7050029460 214.619 115.398 141.099 73.402 276.731 208.862 231.717 190.867 240.589 332.198 340.266 145.972
7050030610 266.793 168.962 174.431 98.123 337.705 268.403 273.783 231.375 285.318 368.334 347.678 170.872
7050030620 158.794 161.98 86.607 64.904 405.165 119.964 191.474 101.875 344.108 449.37 369.322 129.876
7050030660 268.82 185.393 229.141 99.666 341.626 286.149 295.857 226.688 298.825 382.068 360.199 166.602
7050030670 243.744 188.48 302.319 99.218 371.179 264.86 321.016 270.283 315.858 428.081 370.07 175.174
7050030870 278.353 193.279 213.33 104.253 345.275 293.383 306.923 253.094 289.582 415.779 358.142 173.23
7050030880 215.444 145.485 214.169 104.468 416.442 240.156 283.338 206.806 340.414 459.519 370.745 160.306
7050030940 282.585 212.688 284.925 113.549 385.599 298.442 319.258 283.076 308.179 428.092 377.559 184.611
7050030950 256.534 207.503 226.384 118.206 437.466 266.24 277.714 306.132 376.57 472.896 383.44 209.75
7050031660 261.589 220.677 312.182 124.787 475.685 294.316 342.298 338.742 371.163 492.808 377.75 250.526
7050031670 255.888 212.917 324.223 132.709 494.461 294.282 331.125 369.126 412.702 532.583 386.166 279.115
7050031710 290.788 204.493 250.467 134.448 438.062 281.947 337.698 307.652 383.863 493.346 395.075 255.715
7050031720 270.543 257.375 274.583 125.514 477.905 309.656 351.63 357.085 462.196 566.893 375.767 228.964
7050032940 267.424 263.729 372.101 134.414 516.782 321.107 376.266 421.637 496.95 606.254 379.172 294.414
7050032950 316.046 268.709 247.364 141.66 577.444 312.678 410.54 455.734 559.819 646.712 394.42 285.496
7050033110 280.425 263.194 371.952 135.523 527.315 319.627 380.332 438.448 515.523 616.218 383.273 301.361
7050033120 301.314 283.112 282.985 146.962 536.396 328.233 407.419 464.485 539.514 626.455 406.969 307.217
7050033480 298.907 286.507 391.401 149.234 594.465 322.515 414.804 492.72 590.182 669.837 418.04 349.292
7050033690 276.748 249.138 335.596 140.47 507.246 311.495 368.335 398.369 475.642 569.202 397.177 288.321
7050033700 307.562 300.083 272.117 159.278 572.852 326.101 425.543 492.871 558.273 647.409 434.043 360.191
7050034000 294.455 260.707 341.837 142.466 532.302 302.331 388.741 411.641 474.609 582.584 405.931 301.574
7050034010 319.373 274.553 322.081 155.157 550.696 325.858 399.586 447.644 500.812 595.963 421.931 320.781
7050034100 342.086 305.467 347.021 167.107 584.785 344.176 435.73 501.898 545.815 633.814 442.635 378.461
7050034110 380.097 353.329 303.284 182.234 672.226 407.409 482.926 532.548 619.37 727.381 496.409 391.917
7050034330 344.818 314.965 330.325 177.397 623.185 373.456 430.201 499.042 548.05 630.641 448.264 367.059
7050034340 429.171 373.398 312.359 192.252 701.023 441.86 490.148 532.275 672.97 733.662 523.232 391.213
7050034520 461.372 395.66 431.598 227.184 744.565 502.832 549.654 628.279 633.576 724.961 552.276 432.341
7050374800 420.469 356.993 387.244 206.605 696.708 424.412 497.584 583.451 624.142 720.876 495.82 444.371
7050374950 508.634 435.902 438.7 259.816 785.802 537.661 596.018 697.302 637.878 729.606 598.075 485.401
7050402320 486.866 443.536 307.979 247.319 769.396 526.898 590.375 676.97 629.398 726.556 582.922 443.661
7050402430 549.74 484.798 457.508 278.376 821.6 532.165 612.711 707.51 676.748 773.229 627.753 542.921
7050398580 493.257 452.747 435.631 260.516 638.801 521.678 605.967 615.94 595.414 693.964 585.772 418.748
7050398520 447.384 394.357 401.92 226.92 735.133 475.686 542.64 621.71 660.304 757.061 552.182 458.779
7050400760 553.14 475.53 410.875 266.209 772.222 546.616 619.067 688.475 637.797 738.304 601.853 447.359
7050400540 455.144 376.789 423.97 225.582 731.095 459.002 533.355 601.057 655.013 753.426 535.02 463.194
7050400520 500.054 394.298 438.735 240.373 737.333 483.989 560.526 636.168 662.898 761.362 553.608 491.381
7050400660 519.91 459.738 466.189 245.486 774.307 503.766 596.721 677.614 672.322 770.323 595.038 507.399
7050434140 588.651 473.744 493.072 260.186 790.578 541.36 619.235 694.78 673.662 751.849 602.631 487.496
7050434190 620.311 505.145 502.414 294.385 875.196 434.747 616.18 586.298 741.724 827.936 654.82 592.391
7050439780 659.565 513.557 484.615 294.386 860.464 581.864 669.168 796.198 689.357 776.388 672.543 593.143
7050439770 765.251 439.098 456.592 314.259 808.033 343.114 438.177 423.305 680.984 727.957 620.259 583.385
7050354140 464.644 361.133 371.031 214.397 692.01 433.167 507.156 587.548 623.582 723.563 502.879 439.864
7050354130 485.212 354.753 402.879 218.613 676.251 421.513 520.818 596.556 630.854 729.892 508.377 468.486
7050494360 717.595 414.418 466.33 286.811 545.604 399.362 447.304 525.68 618.078 679.919 562.107 508.002
7050494540 608.461 461.072 566.987 299.418 834.905 607.816 682.001 836.608 558.864 643.589 554.823 521.815
7050431350 853.636 478.685 424.285 272.262 457.625 329.644 633.834 485.209 643.26 703.044 616.579 509.338
7050431340 689.656 467.128 514.075 266.693 645.034 500.092 604.14 639.143 619.715 687.678 581.811 560.947
7050426310 667.515 390.747 289.071 261.088 471.621 304.922 384.187 413.667 679.607 758.241 552.214 520.037
7050426320 694.892 410.557 369.781 268.528 536.679 320.338 397.707 446.137 682.46 749.261 576.08 520.534
7050392650 677.144 403.396 425.566 285.999 437.711 292.613 314.846 415.152 705.015 747.426 612.86 564.3
7050392520 629.013 381.66 361.561 247.35 380.422 246.05 309.955 356.486 685.221 754.918 539.559 499.564
7050398060 648.204 458.603 491.849 263.196 629.086 486.381 586.97 654.031 625.246 696.229 591.475 545.975
7050398190 823.968 467.526 334.387 303.226 349.903 255.922 306.869 362.741 692.608 746.097 618.191 629.724
7050343690 792.179 NA 0 277.564 0 0 0 0 NA NA NA 544
7050343600 475.093 369.573 354.166 200.277 556.144 367.04 401.48 519.458 614.447 691.554 482.516 393.441
7050343680 735.173 399.062 330.102 259.868 272.215 194.414 379.799 300.935 670.102 735.176 589.858 576.73
7050343590 647.07 339.362 66.122 236.316 196.459 136.558 160.52 171.701 622.415 687.503 482.421 455.269
7050337970 716.007 319.185 0 261.319 48.518 30.497 0 0 NA NA 508.443 513.921
7050337870 485.044 324.398 320.909 207.261 537.533 280.996 373.264 412.103 590.673 685.785 468.567 418.724
7050335300 718.076 406.967 368.451 253.55 356.183 246.869 351.049 348.731 642.622 711.799 579.775 571.064
7050335180 549.123 347.086 318.206 226.172 451.049 313.287 412.283 415.48 616.759 713.976 500.437 455.143
7050450160 719.932 485.253 505.422 265.833 679.077 486.506 638.503 668.075 641.97 722.119 625.721 607.917
7050450430 1055.886 539.34 0 357.939 0 0 0 0 NA NA NA 720.464
7050453930 920.256 398.987 320.16 328.906 329.868 254.143 385.549 333.558 724.003 778.602 584.108 673.941
7050453940 696.331 478.504 464.267 258.75 749.656 595.707 606.686 728.769 588.288 672.895 567.109 565.249
7050481280 862.531 267.872 436.006 361.625 177.326 161.304 223.185 214.979 790.446 818.383 603.686 692.885
7050481290 733.609 482.691 558.453 320.809 790.838 584.589 600.123 786.946 624.985 705.092 582.402 610.463
7050034530 406.417 381.911 448.978 203.669 675.42 447.236 517.552 652.676 650.343 734.543 536.844 401.672
7050035360 421.926 361.39 474.272 182.099 658.505 451.511 502.326 604.481 625.303 733.641 503.347 419.564
7050035370 430.05 380.656 458.828 204.822 681.559 450.996 514.447 660.198 607.071 709.614 520.265 422.035
7050035470 433.086 389.214 480.943 206.892 705.736 475.843 522.341 651.496 622.453 725.861 530.773 421.053
7050035480 456.465 400.024 326.109 206.557 760.089 451.278 447.186 643.365 632.523 722.809 545.334 440.725
7050035860 469.478 417.452 502.738 219.027 766.052 491.742 545.967 663.596 646.257 750.323 538.987 457.307
7050035870 469.937 418.658 398.392 224.111 796.316 488.884 539.084 704.611 752.74 828.711 578.488 425.828
7050038320 466.829 415.695 488.796 225.45 749.04 505.189 552.854 686.456 642.129 745.764 554.803 463.408
7050038330 271.247 392.137 194.047 0 480.351 481.007 579.021 354.41 707.524 770.604 593.069 353.362
7050038340 482.704 422.047 424.551 240.224 772.579 498.772 594.167 619.931 745.165 813.729 579.592 501.496
7050038810 480.152 445.699 470.346 238.071 782.801 543.809 595.669 708.813 691.515 790.574 578.192 532.951
7050038820 422.479 443.66 0 271.845 806.343 532.672 324.805 567.766 755.323 820.092 636.801 546.896
7050038980 483.792 458.137 520.16 242.644 794.497 552.592 608.368 704.372 686.105 786.246 598.602 520.276
7050038990 469.855 448.087 287.98 264.809 810.23 515.02 645.068 748.592 734.895 818.552 641.572 522.951
7050039060 497.802 497.292 558.256 247.232 874.72 618.12 667.015 713.966 763.428 852.778 639.717 555.655
7050039070 511.812 443.112 0 294.322 905.427 624.225 663.888 765.97 748.45 840.763 679.414 585.542
7050039160 494.223 459.175 560.161 280.317 828.78 602.295 677.899 722.41 725.545 819.162 657.606 579.058
7050039170 499.326 446.685 510.961 296.059 800.171 530.512 649.56 606.957 773.728 862.966 695.43 567.621
7050039620 498.536 481.697 555.302 270.06 833.743 600.341 644.291 741.554 722.845 821.655 648.289 579.977
7050039630 511.634 509.489 302.036 319.794 784.128 605.4 695.391 695.815 782.491 862.886 701.004 614.556
7050039870 565.884 514.654 545.201 287 869.728 620.536 668.765 783.075 738.095 825.152 680.844 610.228
7050039880 633.486 509.716 587.391 310.701 849.252 603.704 691.526 717.13 763.353 848.378 687.543 641.851
7050041050 659.621 563.551 577.333 295.618 897.127 677.431 699.25 811.495 724.592 816.438 682.978 620.534
7050041060 698.224 510.473 671.1 327.365 802.203 622.266 674.863 602.828 756.531 844.908 740.172 676.616
7050041400 714.721 616.063 627.415 305.596 913.988 750.813 760.68 830.596 752.96 846.005 705.08 654.912
7050041410 732.076 650.396 634.581 330.623 958.46 769.204 803.904 812.882 825.393 916.124 805.111 757.588
7050042040 840.846 709.329 809.289 300.929 1099.12 671.505 859.736 870.89 868.513 959.783 761.703 812.636
7050042240 811.151 727.453 756.169 346.953 1087.061 860.243 894.237 899.15 834.7 945.04 822.606 848.745
7050042250 847.751 728.539 814.442 377.22 1130.942 819.925 886.835 927.056 823.458 933.089 856.64 892.133
7050042310 824.552 710.465 683.614 342.357 1027.693 848.248 846.999 868.069 843.129 943.938 810.608 782.679
7050042320 876.555 720.586 727.323 374.365 1110.435 805.191 902.923 931.123 880.423 961.549 800.37 835.066
7050042740 880.848 689.77 829.356 377.354 1065.604 846.941 894.078 878.76 810.385 926.928 744.585 778.967
7050042750 750.059 731.782 0 388.106 1112.17 711.784 945.801 802.344 979.085 1062.522 865.194 871.157
7050042940 884.986 749.222 803.136 391.504 1035.661 869.885 918.295 880.373 844.074 955.789 828.14 816.226
7050042950 868.045 699.9 248.709 407.51 1005.103 775.213 685.902 986.844 906.852 965.442 892.761 901.288
7050043090 905.389 755.903 810.861 387.415 1050.845 878.894 932.146 920.066 868.19 980.884 804.874 821.195
7050043100 926.807 753.212 443.044 415.4 1109.486 909.597 968.622 976.634 915.66 1034.316 816.157 929.538
7050043160 882.187 743.644 760.597 373.054 973.134 855.487 912.09 853.275 890.408 991.264 847.884 838.118
7050043170 960.439 782.921 672.745 411.26 1071.278 842.078 983.516 924.107 979.538 1078.034 835.951 982.999
7050043500 921.423 780.408 782.752 378.186 1022.996 885.424 932.602 899.326 922.538 1022.137 837.834 867.808
7050043510 972.407 804.345 826.767 386.418 1051.561 886.849 990.399 964.917 919.186 1015.51 793.588 951.831
7050043640 985.695 779.285 816.041 377.38 1014.64 900.503 934.781 891.459 891.298 985.436 835.347 915.312
7050043650 1044.284 925.847 744.546 394.853 1134.075 928.921 1057.574 1031.344 955.957 1074.702 893.669 1039.621
7050043860 1119.611 873.199 863.435 422.075 1101.471 952.397 1072.05 978.154 1003.369 1127.55 929.56 1043.559
7050043870 1036.641 825.861 887.403 397.961 1044.069 846.712 981.122 943.876 1025.508 1128.684 843.913 1061.877
7050045480 1064.505 890.583 934.185 388.333 1145.181 1001.955 1058.001 1037.237 954.88 1074.099 874.345 1015.717
7050045490 1051.195 940.888 786.514 392.96 1154.199 994.553 1080.791 1050.618 1017.507 1100.121 978.478 1115.612
7050045890 976.546 825.024 834.264 388.048 1071.613 887.252 974.92 896.283 896.462 1003.93 817.079 930.147
7050045900 1065.583 890.481 900.969 392.962 1181.702 936.629 951.527 950.001 997.232 1102.315 908.844 988.247
7050046590 1090.381 909.471 977.404 432.065 1095.929 881.067 1037.13 1004.022 1020.459 1127.277 959.695 1011.321
7050739170 950.656 833.191 824.256 382.273 1166.675 903.678 955.92 989.022 936.891 1050.304 872.067 989.134
7050739180 1026.696 901.007 887.656 390.768 1183.304 967.04 1012.204 1040.356 980.063 1085.475 955.035 1070.346
7050715800 1044.807 847.232 885.917 392.87 1058.137 926.597 949.85 930.923 928.604 1035.213 889.094 963.562
7050715790 933.89 871.564 810.259 375.793 1094.509 885.495 994.779 916.497 954.867 1061.44 890.091 985.728
7050712470 973.092 842.712 837.683 370.112 1104.629 909.381 943.804 909.678 950.196 1058.456 883.749 962.361
7050712410 941.039 783.335 813.622 370.143 1136.663 891.455 911.334 962.97 938.432 1041.102 863.406 926.824
7050676360 867.449 730.446 768.506 343.57 1099.097 879.916 910.55 924.418 919.951 1025.244 859.039 856.052
7050676410 890.914 676.337 793.177 350.983 1069.891 846.404 853.307 819.39 884.341 987.521 832.238 810.622
7050046600 1078.255 920.395 902.62 400.676 1157.7 966.657 1031.32 942.381 1001.479 1122.53 980.936 1057.766
7050046750 1025.778 878.259 844.254 379.637 1100.832 877.358 965.351 931.03 1026.846 1141.578 972.45 1018.911
7050047060 999.17 916.174 1038.926 459.49 1063.363 802.733 1058.592 892.062 1018.155 1109.241 899.369 1087.696
7050741770 869.398 762.052 880.095 395.61 1174.276 861.489 944.221 1052.722 876.448 977.186 805.405 973.153
7050741760 948.979 776.109 903.051 440.134 1231.999 931.501 988.877 1133.479 937.789 1049.499 850.098 1123.596
7050736840 905.687 821.514 872.484 384.654 1055.059 893.269 973.794 946.782 863.059 938.502 828.567 989.056
7050736850 827.152 787.291 877.458 374.983 1154.489 876.872 958.296 1008.006 896.311 986.898 800.083 1001.961
7050686540 726.262 637.211 952.888 434.131 1112.383 749.595 899.773 1010.063 734.48 817.402 678.405 1007.149
7050686450 806.297 726.28 810.884 356.187 1043.723 824.602 884.291 900.139 831.865 915.01 757.689 943.484
7050682360 798.059 703.763 765.88 345.636 1050.865 809.8 855.91 954.738 790.793 878.506 752.624 857.159
7050682120 706.626 584.847 981.069 419.128 1110.405 737.016 877.876 1022.681 735.408 814.344 686.531 945.408
7050689810 850.742 753.29 836.062 347.035 967.063 823.677 886.862 892.625 785.536 847.095 718.015 922.827
7050689550 847.852 780.954 869.909 353.048 1093.581 866.728 930.85 923.497 899.66 973.395 830.005 1004.091
7050668390 697.643 573.161 873.726 355.513 1072.147 731.9 835.951 970.133 685.086 771.872 657.097 772.175
7050668250 792.699 640.236 829.46 356.461 938.119 713.865 805.258 845.594 776.197 870.646 740.5 813.992
7050647770 640.056 579.49 895.981 401.801 1094.336 720.593 850.301 1006.907 757.583 850.204 683.114 870.087
7050647780 875.771 752.665 815.701 348.373 1151.303 853.215 896.725 983.416 812.725 919.489 770.908 874.733
7050639390 828.364 643.457 842.67 332.467 1120.422 820.213 869.113 1005.878 758.731 862.237 721.468 789.038
7050639300 738.654 615.283 814.223 354.064 1092.272 744.229 851.852 989.735 729.793 811.936 672.752 773.31
7050683890 617.174 549.328 533.475 268.266 656.963 522.617 724.303 700.785 589.359 621.554 363.357 778.95
7050683900 689.281 579.749 588.807 281.577 743.596 599.588 759.412 767.688 646.618 676.367 431.612 810.93
7050649910 859.942 689.512 740.059 344.47 1021.61 842.685 870.195 949.542 813.776 895.758 763.41 940.534
7050649900 532.394 476.046 438.603 211.294 533.726 444.007 625.617 583.533 475.795 491.992 313.345 654.365
7050612840 753.955 612.113 708.183 315.866 978.415 727.05 787.563 934.95 700.782 784.967 682.366 785.767
7050612640 834.093 630.742 770.137 329.682 1076.517 782.58 838.985 968.893 755.392 839.215 731.091 837.819
7050642090 789.398 648.716 684.005 332.869 948.712 739.316 798.053 961.486 719.437 806.159 637.847 824.263
7050642080 777.166 688.291 780.091 352.443 996.238 765.337 862.087 1010.736 777.631 870.199 747.137 1003.29
7050641910 745.139 685.758 758.851 334.039 883.409 753.5 832.336 961.982 757.232 828.64 650.371 901.084
7050641790 763.642 640.906 686.261 347.593 927.747 698.723 778.492 931.657 715.782 797.587 607.617 818.137
7050610760 777.154 637.268 758.03 397.804 1092.477 734.756 833.998 959.348 787.172 869.997 710.034 920.267
7050610850 842.236 697.459 748.444 348.264 1092.67 846.208 869.589 939.986 874.036 978.386 795.896 812.135
7050609780 802.537 669.401 713.485 358.893 1085.411 822.557 844.941 928.085 839.669 940.893 784.118 813.352
7050609610 808.842 640.186 727.435 330.941 1070.898 770.315 830.845 958.342 741.751 832.445 745.282 861.128
7050632870 530.782 454.656 456.609 224.532 560.791 462.35 653.381 633.193 508.432 523.577 306.146 705.727
7050632730 517.227 431.322 422.079 218.945 515.795 434.796 610.939 591.399 450.755 468.604 302.421 599.639
7050594340 731.557 608.05 656.184 335.966 1009.178 757.04 786.002 884.481 748.987 850.667 726.003 733.596
7050594240 673.635 543.796 675.552 313.795 977.873 674.382 744.876 886.325 632.14 719.765 637.593 668.522
7050569640 797.011 613.086 703.925 332.06 935.805 747.407 796.356 951.777 705.37 791.067 650.51 760.309
7050569650 739.642 475.575 684.996 301.987 899.49 701.635 691.137 886.008 634.696 710.688 626.69 749.45
7050566040 641.463 489.188 635.045 318.014 853.16 631.641 687.745 884.345 604.267 682.718 597.734 613.785
7050566090 750.544 557.494 691.003 309.415 911.155 713.7 779.082 942.373 653.021 735.143 604.471 711.243
7050674750 476.498 480.536 415.556 199.735 514.922 400.055 596.081 546.893 461.442 469.839 256.094 685.965
7050674630 539.931 489.457 457.446 233.049 583.804 454.979 638.013 628.795 543.02 556.738 306.149 738.244
7050531330 654.138 511.563 585.834 315.559 866.005 657.598 703.469 925.23 592.789 672.8 583.541 622.819
7050531210 646.74 487.36 522.952 301.521 799.541 632.629 679.771 883.547 563.724 640.446 554.016 576.73
7050511950 656.782 483.185 498.573 269.071 784.992 608.37 655.894 809.012 589.448 670.201 602.479 568.547
7050512060 622.78 484.271 521.729 296.646 836.866 630.683 667 892.955 550.433 636.724 569.197 567.074
7050562140 570.334 461.65 472.667 251.938 585.031 515.164 653.565 688.529 515.639 546.351 373.603 659.606
7050562040 670.936 501.709 638.648 317.982 804.957 664.406 722.892 916.039 612.537 690.609 538.929 663.256
7050569090 709.543 657.715 628.285 327.747 992.554 769.738 782.319 826.123 837.832 941.53 752.081 706.263
7050568950 696.377 585.262 588.039 319.698 944.018 696.141 720.086 815.114 748.025 844.278 705.273 663.469
7050514640 498.884 363.884 348.961 210.457 440.139 416.116 534.4 537.72 391.933 414.295 328.311 459.546
7050514490 563.971 423.43 426.879 251.707 546.582 514.068 601.449 644.61 472.551 503.303 424.065 543.065
7050415850 621.879 435.758 417.137 263.276 650.021 511.107 599.108 666.163 570.304 633.385 546.252 581.592
7050415980 590.899 431.082 477.061 281.586 659.423 578.575 616.761 732.9 516.233 575.372 516.951 529.724
7050419360 449.299 327.181 301.423 193.449 399.678 360.075 480.23 472.496 383.136 394.392 305.653 405.148
7050419260 496.671 369.212 304.64 212.207 413.163 421.294 509.9 486.797 411.377 424.387 358.776 464.953
7050332670 419.335 299.293 256.274 178.258 342.182 364.411 439.041 428.454 339.986 354.334 309.721 362.014
7050332680 396.22 292.133 249.873 170.284 335.176 340.434 442.582 395.858 342.067 361.277 294.864 338.892
7050047070 1032.829 822.21 723.839 416.642 1224.14 803.742 911.375 1043.493 1013.702 1089.104 854.22 1093.133
7050047840 807.898 760.743 0 251.979 1154.22 353.38 924.082 502.478 1215.502 1227.823 826.466 969.415
7050047850 971.994 871.003 898.984 393.282 1065.094 908.956 1009.039 955.017 897.943 966.424 890.839 1054.355
7050047860 994.26 822.714 0 437.592 995.137 665.135 1008.171 1183.323 1082.701 1132.511 740.158 887.304
7050047970 830.451 657.667 765.096 356.888 852.397 733.17 861.244 842.663 734.324 790.671 632.411 862.001
7050047980 882.695 631.414 755.485 384.216 806.489 755.653 880.654 754.661 867.269 926.946 802.84 965.417
7050048300 995.382 728.131 919.225 378.925 981.629 914.902 960.007 951.545 780.11 837.031 713.089 924.469
7050752460 904.567 699.791 837.126 350.747 888.449 840.039 925.157 861.312 715.164 766.917 654.141 876.416
7050752470 925.062 703.349 856.134 366.967 912.281 858.631 914.357 907.514 739.417 794.391 678.409 915.867
7050744170 784.01 629.44 651.095 300.346 745.346 659 812.024 790.93 636.213 675.699 528.504 740.189
7050744090 790.463 639.793 663.106 313.579 778.678 668.349 837.285 814.065 652.165 699.816 510.256 812.068
7050701750 593.409 555.498 475.269 239.001 606.501 484.915 680.127 651.999 551.985 580.981 331.721 740.453
7050701650 578.595 552.194 513.844 244.365 612.271 469.892 717.08 668.234 569.158 602.065 311.215 748.707
7050696340 495.267 492.658 394.69 190.447 491.536 456.201 638.029 521.797 465.276 485.684 274.924 715.03
7050696350 442.33 452.508 371.394 184.831 471.748 407.793 575.83 492.465 442.512 460.088 248.905 676.738
7050048310 1018.408 793.096 624.654 387.774 948.62 882.946 980.962 1036.355 822.872 869.565 758.018 993.478
7050048410 860.09 661.042 737.725 322.272 795.622 741.802 836.167 807.561 696.244 729.479 636.51 839.539
7050747570 752.83 633.785 506.504 236.842 593.403 578.645 696.203 621.816 555.976 574.784 490.823 708.35
7050747500 853.644 637.525 622.834 300.039 704.309 655.491 787.226 734.701 648.869 680.386 531.652 865.719
7050737080 707.48 615.231 514.683 239.929 588.461 570.272 693.172 633.409 559.612 583.034 431.636 692.551
7050736950 716.508 629.618 551.395 258.825 651.751 572.758 746.196 678.232 582.995 609.911 414.311 773.032
7050730500 491.555 501.137 365.156 200.153 469.391 429.275 580.095 515.097 438.67 468.733 310.536 602.416
7050730390 561.576 549.244 426.635 226.066 547.265 467.703 631.2 592.864 517.459 552.637 325.413 743.246
7050718850 377.103 400.306 318.014 161.619 370.767 330.869 538.133 407.774 351.545 367.663 210.77 520.925
7050718740 393.92 470.16 355.464 186.617 441.54 365.733 555.014 470.003 422.446 441.077 236.008 618.284
7050048420 866.248 724.896 0 331.428 862.193 682.94 945.446 557.867 964.092 1001.86 691.859 884.36
7050048480 991.651 722.003 849.911 347.903 911.364 883.341 949.75 895.34 760.313 802.372 690.367 940.974
7050048490 808.705 704.494 864.544 285.546 830.582 661.002 943.803 922.438 972.493 1009.806 702.532 866.342
7050048620 866.019 654.595 715.152 306.736 738.208 748.641 870.704 747.761 663.167 692.163 654.583 831.133
7050048630 851.689 687.91 693.841 298.549 708.676 700.849 917.184 735.361 812.149 844.699 691.13 879.779
7050048860 783.679 671.866 455.879 248.228 571.294 629.771 756.505 628.659 544.074 557.471 585.471 830.206
7050048870 791.946 715.681 519.889 250.611 587.524 627.542 835.069 623.266 685.305 709.846 635.022 851.057
7050049120 793.721 762.919 483.118 245.14 539.846 631.324 814.011 634.81 575.348 599.23 603.998 802.135
7050049130 719.593 700.063 466.579 251.011 536.923 613.241 862.721 666.571 637.75 672.071 619.005 933.753
7050049270 653.759 706.058 417.381 221.529 498.218 583.949 773.195 593.564 531.24 561.635 570.839 859.783
7050794420 725.957 681.024 400.955 232.468 509.063 611.896 778.863 571.482 523.165 546.92 543.114 837.456
7050794460 713.173 546.977 365.507 237.821 464.154 560.713 711.187 503.452 456.714 483.096 412.603 623.553
7050790420 568.937 595.634 349.82 209.163 466.429 492.146 614.739 507.679 419.921 436.881 451.704 758.626
7050790520 573.917 513.876 268.582 193.045 388.079 475.437 605.129 441.67 349.092 370.433 393.868 581.491
7050761710 433.087 326.166 277.319 143.657 334.668 304.072 502.124 359.48 311.687 324.986 182.238 457.448
7050761700 464.525 342.2 261.031 112.166 299.726 274.692 515.549 354.973 287.425 305.961 176.572 402.74
7050762950 479.566 328.959 273.542 133.948 294.518 301.389 471.011 337.394 300.426 308.779 200.623 311.506
7050763030 577.413 389.881 327.118 156.097 362.212 381.613 543.813 444.471 388.87 405.677 203.353 358.037
7050049280 960.961 783.083 454.157 288.29 639.804 831.946 923.148 702.626 669.379 709.723 737.864 924.92
7050049990 986.306 780.24 770.049 410.533 861.344 1060.102 779.589 961.031 969.395 1039.966 901.317 879.193
7050820700 961.667 845.257 1151.283 397.804 922.913 1047.985 1172.324 947.02 813.635 884.711 867.106 821.339
7050820630 1053.804 817.7 663.582 353.499 779.094 982.259 990.439 798.7 764.389 804.202 879.772 990.524
7050822270 1023.028 720.19 656.007 347.918 713.505 968.113 833.485 765.189 719.099 755.929 785.746 617.384
